304,20712,0,0,50,50,0,0,4,1,,,,,,,,,,,1,,,,,,,,,,,,
305,300,159,205,252,383,1,5,5,1,433,436,,,,,,,,,1,1,,,,,,,,,,,
306,300,198,383,322,469,1,5,5,1,433,436,,,,,,,,,1,1,,,,,,,,,,,
307,300,252,276,319,383,1,5,5,1,433,436,,,,,,,,,1,1,,,,,,,,,,,
308,300,223,348,246,374,1,5,5,5,436,435,,,,,,,,,80,1,,,,,,,,,,,
309,300,161,331,191,361,1,5,5,5,433,432,,,,,,,,,80,1,,,,,,,,,,,
310,300,322,383,496,540,1,5,5,10,463,465,466,,,,,,,,1,1,1,,,,,,,,,,
311,300,319,231,486,383,1,5,5,20,439,441,442,,,,,,,,1,1,1,,,,,,,,,,
312,300,425,78,564,238,1,5,5,30,444,446,,,,,,,,,1,1,,,,,,,,,,,
313,300,318,146,425,221,1,5,5,20,444,446,,,,,,,,,1,1,,,,,,,,,,,
314,300,490,78,529,108,1,5,5,50,444,446,443,,,,,,,,60,20,1,,,,,,,,,,
315,300,427,100,459,126,1,5,5,50,444,446,445,,,,,,,,20,60,1,,,,,,,,,,
316,300,85,37,233,195,1,5,5,70,449,451,452,714,1019,1020,1221,,,,15,15,15,10,20,20,1,,,,,,
317,300,233,106,276,165,1,5,5,70,449,451,452,1019,1020,,,,,,1,1,1,10,10,,,,,,,,
318,300,221,85,251,112,1,5,5,70,449,451,452,1019,1020,,,,,,1,1,1,10,10,,,,,,,,
319,31001,0,0,49,49,0,0,5,1,,,,,,,,,,,20,,,,,,,,,,,,
320,31002,0,0,49,49,0,0,5,1,,,,,,,,,,,,,,,,,,,,,,,
321,31003,0,0,24,24,0,0,5,1,,,,,,,,,,,,,,,,,,,,,,,
322,31101,0,0,49,49,0,0,5,1,1328,,,,,,,,,,20,,,,,,,,,,,,
323,31102,0,0,49,49,0,0,5,1,,,,,,,,,,,,,,,,,,,,,,,
324,31103,0,0,24,24,0,0,5,1,,,,,,,,,,,,,,,,,,,,,,,
325,31201,0,0,49,49,1,7,2,1,455,458,459,,,,,,,,20,10,10,,,,,,,,,,
326,31202,0,0,39,59,1,7,3,1,458,455,459,,,,,,,,20,10,10,,,,,,,,,,
327,31203,0,0,49,49,1,7,4,1,456,461,460,,,,,,,,20,10,10,,,,,,,,,,
328,31204,0,0,59,59,1,7,5,1,461,456,460,454,457,,,,,,30,15,15,1,1,,,,,,,,
329,31205,0,0,24,24,0,0,5,1,,,,,,,,,,,,,,,,,,,,,,,
330,300,449,517,466,531,1,5,5,50,463,465,462,466,,,,,,,20,10,1,10,,,,,,,,,
331,300,367,456,380,469,1,5,5,50,463,465,464,466,827,,,,,,10,20,1,10,100,,,,,,,,
332,300,393,267,406,280,1,5,5,20,439,441,442,438,,,,,,,60,20,20,1,,,,,,,,,
333,300,403,346,418,363,1,5,5,20,439,441,442,440,,,,,,,20,60,20,1,,,,,,,,,
334,31301,0,0,39,119,1,7,10,1,1444,1445,1446,470,471,,,,,,5,20,5,20,10,,,,,,,,
335,31501,0,0,39,119,1,7,10,1,467,468,469,470,471,,,,,,20,5,20,5,10,,,,,,,,
336,31401,0,0,119,39,1,7,5,1,473,475,477,,,,,,,,10,10,10,,,,,,,,,,
337,31401,45,27,52,35,1,7,5,10,473,475,477,472,,,,,,,15,15,15,1,,,,,,,,,
338,31701,0,0,49,49,1,7,5,1,478,481,484,,,,,,,,20,10,10,,,,,,,,,,
339,31702,0,0,49,49,1,7,5,1,478,483,484,,,,,,,,10,20,10,,,,,,,,,,
340,31703,0,0,49,49,1,7,5,1,479,482,485,,,,,,,,10,10,20,,,,,,,,,,
341,31704,0,0,49,49,1,7,5,1,479,482,485,487,1021,,,,,,10,10,10,20,20,,,,,,,,
342,31705,0,0,49,69,1,4,5,1,480,483,486,488,,,,,,,10,10,10,20,,,,,,,,,
343,31706,0,0,49,79,1,4,5,1,480,483,486,489,,,,,,,10,10,10,20,,,,,,,,,
344,31706,2,23,7,62,100,100,5,10,480,483,486,489,,,,,,,10,10,10,20,,,,,,,,,
345,31706,32,23,36,62,100,100,5,10,480,483,486,489,,,,,,,10,10,10,20,,,,,,,,,
346,31601,0,0,69,69,1,7,5,1,490,492,494,,,,,,,,20,10,10,,,,,,,,,,
347,31602,0,0,69,69,1,7,5,1,490,492,494,496,,,,,,,10,20,10,20,,,,,,,,,
348,31603,0,0,99,99,0,0,5,1,,,,,,,,,,,,,,,,,,,,,,,
349,31604,0,0,69,69,1,7,5,1,490,492,494,,,,,,,,10,10,20,,,,,,,,,,
350,31605,0,0,69,69,1,7,5,1,491,493,495,496,497,,,,,,20,10,10,10,5,,,,,,,,
351,31606,0,0,99,99,0,0,5,1,,,,,,,,,,,,,,,,,,,,,,,
352,31607,0,0,69,69,1,7,5,1,491,493,495,,,,,,,,10,20,10,,,,,,,,,,
353,31608,0,0,69,69,1,7,5,1,491,493,495,497,,,,,,,10,10,20,10,,,,,,,,,
354,31609,0,0,99,99,0,0,5,1,,,,,,,,,,,,,,,,,,,,,,,
355,31610,0,0,49,49,0,0,5,1,,,,,,,,,,,,,,,,,,,,,,,
356,31801,0,0,49,49,1,7,8,1,502,504,506,508,,,,,,,2,1,1,6,,,,,,,,,
357,31802,0,0,49,49,1,7,8,1,502,504,506,508,,,,,,,1,2,1,6,,,,,,,,,
358,31803,0,0,49,49,1,7,10,1,503,505,507,508,,,,,,,2,1,1,6,,,,,,,,,
359,31804,0,0,49,49,1,7,10,1,503,505,507,1219,,,,,,,20,20,10,1,,,,,,,,,
360,31805,0,0,49,49,0,0,5,1,,,,,,,,,,,,,,,,,,,,,,,
361,31806,0,0,49,49,1,2,5,1,499,501,826,1327,,,,,,,1,1,2,1,,,,,,,,,
362,31806,3,5,7,9,1,2,5,10,499,501,498,1327,,,,,,,50,50,1,20,,,,,,,,,
363,31806,36,36,39,39,1,2,5,10,499,501,500,826,,,,,,,25,25,1,50,10,,,,,,,,
364,5000,0,0,89,89,0,0,5,1,,,,,,,,,,,,,,,,,,,,,,,
365,5100,0,0,89,89,0,0,5,1,,,,,,,,,,,,,,,,,,,,,,,
366,6000,0,0,91,116,0,0,5,1,,,,,,,,,,,,,,,,,,,,,,,
367,31901,0,0,79,79,1,7,5,1,511,515,,,,,,,,,1,1,1,1,,,,,,,,,
368,31902,0,0,14,9,0,0,5,1,,,,,,,,,,,,,,,,,,,,,,,
369,31903,0,0,79,79,1,7,5,1,511,515,518,,,,,,,,1,1,1,,,,,,,,,,
370,31904,0,0,59,69,1,7,5,1,512,516,,,,,,,,,1,1,,,,,,,,,,,
371,31905,0,0,59,59,1,7,5,1,512,516,519,,,,,,,,1,1,1,,,,,,,,,,
372,31906,0,0,59,59,1,7,5,1,513,517,,,,,,,,,1,1,,,,,,,,,,,
373,31907,0,0,59,49,1,7,10,1,513,517,520,521,522,,,,,,1,1,1,1,1,,,,,,,,
374,31908,0,0,59,59,1,7,5,1,511,515,520,,,,,,,,1,1,1,,,,,,,,,,
375,31909,0,0,19,29,0,0,5,1,,,,,,,,,,,,,,,,,,,,,,,
376,31910,0,0,19,19,0,0,5,1,,,,,,,,,,,,,,,,,,,,,,,
377,31911,0,0,19,19,0,0,5,1,,,,,,,,,,,,,,,,,,,,,,,
378,300,112,37,162,74,1,3,5,100,449,451,452,448,,,,,,,60,20,40,1,,,,,,,,,
379,300,93,121,117,157,1,3,5,100,449,451,452,450,824,,,,,,5,15,10,1,35,,,,,,,,
380,31906,21,25,29,33,1,3,5,10,513,517,514,,,,,,,,40,60,1,,,,,,,,,,
381,31904,18,13,24,20,1,3,5,10,512,516,509,,,,,,,,60,40,1,,,,,,,,,,
382,400,0,0,149,148,1,5,10,1,523,524,525,526,527,529,809,,,,2,2,2,2,2,1,15,,,,,,
383,400,0,0,149,148,1,3,10,10,523,524,525,526,527,529,528,713,809,,10,10,10,10,10,2,1,12,65,,,,
384,30201,0,0,49,49,1,7,6,1,530,531,532,,,,,,,,30,10,10,,,,,,,,,,
385,30202,0,0,49,49,1,7,8,1,530,531,532,,,,,,,,30,10,10,,,,,,,,,,
386,30203,0,0,99,99,1,7,10,1,530,531,532,823,,,,,,,10,10,10,30,,,,,,,,,
387,30204,0,0,49,49,1,7,8,1,530,531,532,,,,,,,,10,30,10,,,,,,,,,,
388,30205,0,0,49,49,1,7,6,1,530,531,532,,,,,,,,10,30,10,,,,,,,,,,
389,30101,0,0,99,99,1,7,5,1,533,537,,,,,,,,,2,1,,,,,,,,,,,
390,30102,0,0,39,39,1,7,5,1,533,537,,,,,,,,,2,1,,,,,,,,,,,
391,30103,0,0,69,69,1,7,5,1,534,537,,,,,,,,,2,1,,,,,,,,,,,
392,30104,0,0,49,49,1,7,5,1,534,537,,,,,,,,,2,1,,,,,,,,,,,
393,30105,0,0,29,29,1,7,5,1,535,537,,,,,,,,,2,1,,,,,,,,,,,
394,30106,0,0,49,49,1,7,5,1,535,537,,,,,,,,,2,1,,,,,,,,,,,
395,30107,0,0,49,69,1,7,5,1,536,537,,,,,,,,,2,1,,,,,,,,,,,
396,30108,0,0,29,29,1,7,5,1,536,537,,,,,,,,,2,1,,,,,,,,,,,
397,40,0,0,19,19,0,0,5,1,,,,,,,,,,,,,,,,,,,,,,,
398,200,360,213,424,284,1,5,5,10,309,308,539,540,541,,,,,,3,3,2,3,3,,,,,,,,
399,20901,0,0,69,69,1,7,5,1,550,551,552,553,,,,,,,10,3,3,4,,,,,,,,,
400,20902,0,0,59,59,1,7,6,1,546,547,548,549,,,,,,,10,3,3,4,,,,,,,,,
401,20903,0,0,49,49,1,7,5,1,542,543,544,545,,,,,,,10,3,3,4,,,,,,,,,
402,201,0,0,29,39,0,0,5,1,,,,,,,,,,,,,,,,,,,,,,,
406,41,3,6,33,19,1,5,10,1,558,559,563,564,,,,,,,5,5,1,1,,,,,,,,,
407,41,3,6,17,34,1,5,10,10,558,559,563,564,,,,,,,5,5,1,1,,,,,,,,,
408,41,36,51,65,63,1,5,10,1,558,559,557,563,564,,,,,,25,25,1,5,5,,,,,,,,
409,41,51,36,65,63,1,5,10,10,558,559,563,564,,,,,,,5,5,1,1,,,,,,,,,
410,41,4,36,17,49,1,5,10,1,556,555,563,564,,,,,,,5,5,1,1,,,,,,,,,
411,41,20,51,33,63,1,5,10,1,556,555,563,564,,,,,,,5,5,1,1,,,,,,,,,
412,41,36,6,49,19,1,5,10,1,556,555,563,564,,,,,,,5,5,1,1,,,,,,,,,
413,41,51,21,65,34,1,5,10,1,556,555,563,564,,,,,,,5,5,1,1,,,,,,,,,
414,41,3,51,17,64,1,5,10,1,554,561,563,564,,,,,,,5,5,1,1,,,,,,,,,
415,41,52,7,64,18,1,5,10,1,554,561,563,564,,,,,,,5,5,1,1,,,,,,,,,
416,41,19,21,49,49,1,5,10,1,554,561,,,,,,,,,1,1,,,,,,,,,,,
417,42,3,6,33,19,1,5,10,1,558,559,563,564,,,,,,,5,5,1,1,,,,,,,,,
418,42,3,6,17,34,1,5,10,10,558,559,563,564,,,,,,,5,5,1,1,,,,,,,,,
419,42,36,51,65,63,1,5,10,1,558,559,563,564,,,,,,,5,5,1,1,,,,,,,,,
420,42,51,36,65,63,1,5,10,10,558,559,563,564,,,,,,,5,5,1,1,,,,,,,,,
421,42,4,36,17,49,1,5,10,1,556,555,563,564,,,,,,,5,5,1,1,,,,,,,,,
422,42,20,51,33,63,1,5,10,1,556,555,563,564,,,,,,,5,5,1,1,,,,,,,,,
423,42,36,6,49,19,1,5,10,1,556,555,563,564,,,,,,,5,5,1,1,,,,,,,,,
424,42,51,21,65,34,1,5,10,1,556,555,563,564,,,,,,,5,5,1,1,,,,,,,,,
425,42,3,51,17,64,1,5,10,1,554,561,563,564,,,,,,,5,5,1,1,,,,,,,,,
426,42,52,7,64,18,1,5,10,1,554,561,563,564,,,,,,,5,5,1,1,,,,,,,,,
427,42,19,21,49,49,1,5,10,1,554,561,,,,,,,,,1,1,,,,,,,,,,,
429,30600,0,0,29,29,0,0,5,1,,,,,,,,,,,,,,,,,,,,,,,
430,110,7,15,7,15,0,1,8,1,1039,1040,1041,,,,,,,,5,5,5,,,,,,,,,,
430,118,0,0,249,179,0,1,8,1,565,566,567,568,569,570,,,,,5,5,5,2,2,5,,,,,,,
431,119,0,0,199,199,0,1,8,1,565,566,567,568,569,570,606,,,,10,10,10,4,10,4,1,,,,,,
432,122,0,0,299,199,0,1,6,1,565,566,567,568,569,570,,,,,5,5,5,5,2,2,,,,,,,
433,120,0,0,29,29,0,0,5,1,,,,,,,,,,,,,,,,,,,,,,,
434,121,0,0,29,29,0,0,5,1,,,,,,,,,,,,,,,,,,,,,,,
435,21001,0,0,84,84,1,3,4,1,571,572,830,,,,,,,,1,1,1,,,,,,,,,,
436,21002,0,0,74,74,1,3,5,1,573,574,605,,,,,,,,3,3,2,,,,,,,,,,
437,21003,0,0,69,69,1,3,5,1,575,576,577,,,,,,,,1,1,1,,,,,,,,,,
438,21004,0,0,69,69,1,3,5,1,578,579,,,,,,,,,1,1,,,,,,,,,,,
439,21005,0,0,64,64,1,4,6,1,580,581,,,,,,,,,1,1,,,,,,,,,,,
440,21006,0,0,64,64,1,4,6,1,582,583,584,,,,,,,,1,1,1,,,,,,,,,,
441,21007,0,0,59,59,1,4,7,1,585,586,,,,,,,,,1,1,,,,,,,,,,,
442,21008,0,0,59,59,1,4,7,1,587,588,,,,,,,,,1,1,,,,,,,,,,,
443,21009,0,0,54,54,1,4,8,1,589,590,591,,,,,,,,1,1,1,,,,,,,,,,
444,21010,0,0,54,54,1,5,5,1,593,595,,,,,,,,,5,1,,,,,,,,,,,
445,21011,0,0,49,49,1,5,5,1,596,597,,,,,,,,,3,1,,,,,,,,,,,
446,21012,0,0,39,39,1,5,5,1,598,599,,,,,,,,,2,1,,,,,,,,,,,
447,21013,0,0,39,39,1,5,5,1,600,601,602,592,594,,,,,,30,30,30,1,1,,,,,,,,
448,21014,0,0,29,29,0,0,5,1,,,,,,,,,,,,,,,,,,,,,,,
449,21015,0,0,19,19,0,0,5,1,,,,,,,,,,,,,,,,,,,,,,,
450,21016,0,0,39,39,1,5,5,1,598,599,,,,,,,,,2,1,,,,,,,,,,,
451,777,0,0,49,49,0,0,5,1,,,,,,,,,,,,,,,,,,,,,,,
452,3413,0,0,29,29,0,0,5,1,,,,,,,,,,,,,,,,,,,,,,,
453,125,16,1,49,29,0,1,1,1,607,,,,,,,,,,1,,,,,,,,,,,,
454,125,16,1,37,24,1,5,5,10,608,,,,,,,,,,1,,,,,,,,,,,,
455,125,22,5,32,20,1,10,10,20,608,,,,,,,,,,1,,,,,,,,,,,,
456,30501,0,0,39,39,1,3,3,1,609,611,613,,,,,,,,10,5,1,,,,,,,,,,
457,30502,0,0,49,49,1,3,6,1,609,611,613,615,,,,,,,5,5,1,1,,,,,,,,,
458,30503,0,0,49,49,1,3,6,1,609,611,613,615,,,,,,,5,5,1,1,,,,,,,,,
459,30504,0,0,29,29,1,3,4,1,609,611,613,,,,,,,,8,5,1,,,,,,,,,,
460,30505,0,0,49,49,1,3,5,1,609,611,613,,,,,,,,8,5,1,,,,,,,,,,
461,30506,0,0,49,49,1,3,4,1,609,611,613,,,,,,,,10,5,1,,,,,,,,,,
462,30507,0,0,49,49,1,3,6,1,609,611,613,615,,,,,,,4,4,1,1,,,,,,,,,
463,30508,0,0,49,49,1,3,10,1,610,612,614,616,821,,,,,,4,4,1,1,8,,,,,,,,
464,30509,0,0,99,49,1,3,7,1,609,611,613,615,,,,,,,4,4,1,1,,,,,,,,,
465,30510,0,0,49,49,1,3,10,1,610,612,614,616,,,,,,,3,3,1,1,,,,,,,,,
466,30511,0,0,49,49,1,3,10,1,610,612,614,616,,,,,,,3,3,1,1,,,,,,,,,
467,30401,0,0,49,49,1,5,5,1,617,620,623,,,,,,,,1,1,1,,,,,,,,,,
468,30402,0,0,49,49,1,5,5,1,618,621,624,,,,,,,,1,1,1,,,,,,,,,,
469,30403,0,0,49,49,1,5,5,1,619,622,625,,,,,,,,1,1,1,,,,,,,,,,
470,300,279,56,424,148,1,3,5,50,626,628,,,,,,,,,1,1,,,,,,,,,,,
471,300,257,148,318,270,1,3,5,50,626,628,,,,,,,,,1,1,,,,,,,,,,,
472,300,257,56,279,108,1,3,5,50,626,628,,,,,,,,,1,1,,,,,,,,,,,
473,300,228,58,262,80,1,3,5,50,626,628,627,,,,,,,,50,50,1,,,,,,,,,,
474,300,318,148,322,215,1,3,5,50,626,628,,,,,,,,,1,1,,,,,,,,,,,
475,300,322,148,327,200,1,3,5,50,626,628,,,,,,,,,1,1,,,,,,,,,,,
476,300,327,148,332,187,1,3,5,50,626,628,,,,,,,,,1,1,,,,,,,,,,,
477,300,332,148,341,173,1,3,5,50,626,628,,,,,,,,,1,1,,,,,,,,,,,
478,300,341,178,356,164,1,3,5,50,626,628,,,,,,,,,1,1,,,,,,,,,,,
479,300,356,148,374,154,1,3,5,50,626,628,,,,,,,,,1,1,,,,,,,,,,,
480,30001,0,0,49,49,1,3,4,1,629,630,631,832,,,,,,,4,1,1,3,,,,,,,,,
481,30002,0,0,29,49,1,3,5,1,632,633,634,,,,,,,,1,4,1,,,,,,,,,,
482,30003,0,0,29,69,1,3,6,1,635,636,637,638,,,,,,,1,1,1,1,,,,,,,,,
483,30004,0,0,59,19,1,3,7,1,639,640,641,,,,,,,,4,1,1,,,,,,,,,,
484,30005,0,0,59,59,1,3,8,1,642,643,644,,,,,,,,1,4,1,,,,,,,,,,
485,30006,0,0,39,39,1,3,9,1,645,646,647,648,,,,,,,1,1,1,1,,,,,,,,,
486,30007,0,0,19,19,1,3,10,1,650,651,652,,,,,,,,1,1,1,,,,,,,,,,
487,30008,0,0,99,99,1,3,10,1,654,655,656,657,,,,,,,1,1,1,1,,,,,,,,,
488,30009,0,0,49,29,1,3,10,1,650,651,652,,,,,,,,1,1,1,,,,,,,,,,
489,30010,0,0,29,49,1,3,9,1,645,646,647,648,649,,,,,,25,25,25,25,1,,,,,,,,
490,30011,0,0,59,39,1,3,8,1,642,643,644,,,,,,,,1,4,1,,,,,,,,,,
491,30012,0,0,39,59,1,3,7,1,639,640,641,,,,,,,,4,1,1,,,,,,,,,,
492,30013,0,0,19,69,1,3,6,1,635,636,637,638,,,,,,,1,1,1,1,,,,,,,,,
493,30014,0,0,69,19,1,3,5,1,632,633,634,,,,,,,,1,4,1,,,,,,,,,,
494,30015,0,0,79,99,1,3,4,1,629,630,631,,,,,,,,4,1,1,,,,,,,,,,
495,30016,0,0,49,99,0,0,5,1,,,,,,,,,,,,,,,,,,,,,,,
496,20302,0,0,99,99,1,3,6,1,658,659,673,660,661,,,,,,10,10,10,5,5,,,,,,,,
497,20303,0,0,99,99,1,3,8,1,663,664,665,666,674,805,,,,,5,5,10,10,10,40,,,,,,,
498,20304,0,0,99,99,1,3,10,1,667,668,669,670,675,,,,,,1,1,1,1,2,,,,,,,,
499,20305,0,0,99,99,1,3,10,1,667,668,669,670,675,,,,,,5,1,1,1,2,,,,,,,,
500,20306,0,0,99,99,1,3,10,1,667,668,669,670,675,805,,,,,1,5,1,1,2,10,,,,,,,
501,20307,0,0,99,99,1,3,10,1,667,668,669,670,675,671,,,,,10,10,50,10,20,1,,,,,,,
502,20308,0,0,99,99,1,3,10,1,667,668,669,670,675,672,,,,,10,10,10,50,20,1,,,,,,,
503,20309,0,0,119,139,0,0,5,1,,,,,,,,,,,,,,,,,,,,,,,
504,11201,0,0,79,79,1,3,4,1,676,678,833,,,,,,,,1,1,1,,,,,,,,,,
505,11202,0,0,79,79,1,3,5,1,676,678,680,,,,,,,,1,1,1,,,,,,,,,,
506,11203,0,0,69,69,1,3,5,1,677,679,681,,,,,,,,1,1,1,,,,,,,,,,
507,11204,0,0,69,69,1,3,6,1,682,685,,,,,,,,,1,1,,,,,,,,,,,
508,11205,0,0,69,69,1,3,6,1,683,686,,,,,,,,,1,1,,,,,,,,,,,
509,11206,0,0,59,59,1,3,6,1,683,686,688,,,,,,,,1,1,1,,,,,,,,,,
510,11207,0,0,59,59,1,3,7,1,684,687,689,,,,,,,,1,1,1,,,,,,,,,,
511,11208,0,0,59,59,1,3,7,1,690,693,696,,,,,,,,1,1,1,,,,,,,,,,
512,11209,0,0,59,59,1,3,8,1,690,693,696,699,,,,,,,1,1,1,1,,,,,,,,,
513,11210,0,0,49,49,1,3,8,1,691,694,697,,,,,,,,1,1,1,,,,,,,,,,
514,11211,0,0,49,49,1,3,9,1,691,694,697,700,,,,,,,1,1,1,1,,,,,,,,,
515,11212,0,0,49,49,1,3,9,1,692,695,698,701,,,,,,,1,1,1,1,,,,,,,,,
516,11213,0,0,49,49,1,3,10,1,702,704,706,,,,,,,,1,1,1,,,,,,,,,,
517,11214,0,0,49,49,1,3,10,1,703,705,707,,,,,,,,1,1,1,,,,,,,,,,
518,11215,0,0,19,19,0,0,5,1,,,,,,,,,,,,,,,,,,,,,,,
519,1006,0,0,39,29,0,0,5,1,,,,,,,,,,,,,,,,,,,,,,,
520,2006,0,0,39,29,0,0,5,1,,,,,,,,,,,,,,,,,,,,,,,
521,3006,0,0,39,29,0,0,5,1,,,,,,,,,,,,,,,,,,,,,,,
522,4006,0,0,29,39,0,0,5,1,,,,,,,,,,,,,,,,,,,,,,,
523,5106,0,0,29,49,0,0,5,1,,,,,,,,,,,,,,,,,,,,,,,
524,800,0,0,49,49,1,2,3,1,708,,,,,,,,,,1,,,,,,,,,,,,
525,801,0,0,49,49,1,2,3,1,708,,,,,,,,,,1,,,,,,,,,,,,
526,802,0,0,49,49,1,2,3,1,708,,,,,,,,,,1,,,,,,,,,,,,
527,803,0,0,49,49,1,2,3,1,708,,,,,,,,,,1,,,,,,,,,,,,
528,804,0,0,49,49,1,2,3,1,708,,,,,,,,,,1,,,,,,,,,,,,
529,805,0,0,49,49,1,2,3,1,708,,,,,,,,,,1,,,,,,,,,,,,
530,806,0,0,49,49,1,2,3,1,708,,,,,,,,,,1,,,,,,,,,,,,
531,807,0,0,49,49,1,2,3,1,708,,,,,,,,,,1,,,,,,,,,,,,
532,808,0,0,49,49,1,2,3,1,708,,,,,,,,,,1,,,,,,,,,,,,
533,809,0,0,49,49,1,2,3,1,708,,,,,,,,,,1,,,,,,,,,,,,
534,820,0,0,49,49,1,2,4,1,709,,,,,,,,,,1,,,,,,,,,,,,
535,821,0,0,49,49,1,2,4,1,709,,,,,,,,,,1,,,,,,,,,,,,
536,822,0,0,49,49,1,2,4,1,709,,,,,,,,,,1,,,,,,,,,,,,
537,823,0,0,49,49,1,2,4,1,709,,,,,,,,,,1,,,,,,,,,,,,
538,824,0,0,49,49,1,2,4,1,709,,,,,,,,,,1,,,,,,,,,,,,
539,825,0,0,49,49,1,2,4,1,709,,,,,,,,,,1,,,,,,,,,,,,
540,826,0,0,49,49,1,2,4,1,709,,,,,,,,,,1,,,,,,,,,,,,
541,827,0,0,49,49,1,2,4,1,709,,,,,,,,,,1,,,,,,,,,,,,
542,828,0,0,49,49,1,2,4,1,709,,,,,,,,,,1,,,,,,,,,,,,
543,829,0,0,49,49,1,2,4,1,709,,,,,,,,,,1,,,,,,,,,,,,
544,840,0,0,49,49,1,2,5,1,710,,,,,,,,,,1,,,,,,,,,,,,
545,841,0,0,49,49,1,2,5,1,710,,,,,,,,,,1,,,,,,,,,,,,
546,842,0,0,49,49,1,2,5,1,710,,,,,,,,,,1,,,,,,,,,,,,
547,843,0,0,49,49,1,2,5,1,710,,,,,,,,,,1,,,,,,,,,,,,
548,844,0,0,49,49,1,2,5,1,710,,,,,,,,,,1,,,,,,,,,,,,
549,845,0,0,49,49,1,2,5,1,710,,,,,,,,,,1,,,,,,,,,,,,
550,846,0,0,49,49,1,2,5,1,710,,,,,,,,,,1,,,,,,,,,,,,
551,847,0,0,49,49,1,2,5,1,710,,,,,,,,,,1,,,,,,,,,,,,
552,848,0,0,49,49,1,2,5,1,710,,,,,,,,,,1,,,,,,,,,,,,
553,849,0,0,49,49,1,2,5,1,710,,,,,,,,,,1,,,,,,,,,,,,
554,811,0,0,49,49,0,0,5,1,,,,,,,,,,,,,,,,,,,,,,,
555,831,0,0,49,49,0,0,5,1,,,,,,,,,,,,,,,,,,,,,,,
556,851,0,0,49,49,0,0,5,1,,,,,,,,,,,,,,,,,,,,,,,
557,810,0,0,49,49,0,0,5,1,,,,,,,,,,,,,,,,,,,,,,,
558,830,0,0,49,49,0,0,5,1,,,,,,,,,,,,,,,,,,,,,,,
559,850,0,0,49,49,0,0,5,1,,,,,,,,,,,,,,,,,,,,,,,
564,300,303,218,331,251,1,3,5,100,626,628,,,,,,,,,1,1,,,,,,,,,,,
565,30301,0,0,49,49,1,5,5,1,715,,,,,,,,,,1,,,,,,,,,,,,
566,30302,0,0,49,49,1,5,5,1,716,,,,,,,,,,1,,,,,,,,,,,,
567,30303,0,0,49,49,1,5,5,1,715,,,,,,,,,,1,,,,,,,,,,,,
568,30304,0,0,49,49,1,5,5,1,716,,,,,,,,,,1,,,,,,,,,,,,
569,30305,0,0,69,69,1,5,5,1,717,819,818,,,,,,,,1,3,3,,,,,,,,,,
570,30305,3,24,63,61,1,5,5,10,717,718,819,818,,,,,,,3,1,3,3,,,,,,,,,
571,30306,0,0,49,49,1,5,5,1,716,,,,,,,,,,1,,,,,,,,,,,,
572,30307,0,0,49,49,1,5,5,1,715,,,,,,,,,,1,,,,,,,,,,,,
573,21201,0,0,119,119,1,3,10,1,719,831,,,,,,,,,3,1,,,,,,,,,,,
574,21202,0,0,119,119,1,3,10,1,719,720,,,,,,,,,1,1,,,,,,,,,,,
575,21203,0,0,119,119,1,3,10,1,720,,,,,,,,,,1,,,,,,,,,,,,
576,21204,0,0,59,59,1,3,10,1,720,721,,,,,,,,,1,1,,,,,,,,,,,
577,21205,0,0,59,59,1,3,10,1,721,,,,,,,,,,1,,,,,,,,,,,,
578,21206,0,0,59,59,1,3,10,1,722,,,,,,,,,,1,,,,,,,,,,,,
579,21207,0,0,59,59,1,3,10,1,722,723,,,,,,,,,1,1,,,,,,,,,,,
580,21208,0,0,59,59,1,3,10,1,723,,,,,,,,,,1,,,,,,,,,,,,
581,21209,0,0,59,59,1,3,10,1,723,724,,,,,,,,,1,1,,,,,,,,,,,
582,21210,0,0,59,59,1,3,10,1,724,,,,,,,,,,1,,,,,,,,,,,,
583,21211,0,0,59,59,1,3,10,1,725,,,,,,,,,,1,,,,,,,,,,,,
584,21212,0,0,59,59,1,3,10,1,725,726,,,,,,,,,1,1,,,,,,,,,,,
585,21213,0,0,59,59,1,3,10,1,726,,,,,,,,,,1,,,,,,,,,,,,
586,21214,0,0,59,59,1,3,10,1,726,727,,,,,,,,,1,1,,,,,,,,,,,
587,21215,0,0,49,99,0,0,10,1,,,,,,,,,,,,,,,,,,,,,,,
588,21301,0,0,39,39,1,3,10,1,719,,,,,,,,,,1,,,,,,,,,,,,
589,21302,0,0,39,39,1,3,10,1,720,,,,,,,,,,1,,,,,,,,,,,,
590,21303,0,0,39,39,1,3,10,1,721,,,,,,,,,,1,,,,,,,,,,,,
591,21304,0,0,39,39,1,3,10,1,722,,,,,,,,,,1,,,,,,,,,,,,
592,21305,0,0,39,39,1,3,10,1,723,,,,,,,,,,1,,,,,,,,,,,,
593,21306,0,0,39,39,1,3,10,1,724,,,,,,,,,,1,,,,,,,,,,,,
594,21307,0,0,39,39,1,3,10,1,725,,,,,,,,,,1,,,,,,,,,,,,
595,21308,0,0,39,39,1,3,10,1,726,727,728,,,,,,,,50,50,1,,,,,,,,,,
596,21309,0,0,59,59,1,3,10,1,725,,,,,,,,,,1,,,,,,,,,,,,
597,21310,0,0,59,59,1,3,10,1,724,,,,,,,,,,1,,,,,,,,,,,,
598,21311,0,0,59,59,1,3,10,1,723,,,,,,,,,,1,,,,,,,,,,,,
